CustomerID,Account,FirstName,LastName,Address,City,State,Territory,DateOfBirth,Gender
985,dbailey@hotmail.com,Christopher,Moore,1033 Stewart Spur,Jamestown,New Jersey,Middle Atlantic,1961-07-01 00:00:00,Male
986,richardslaura@robinson-nguyen.com,Angela,Baker,6000 Glenn Mission,Gilbertbury,North Carolina,South Atlantic,1991-01-19 00:00:00,Female
987,tinamckay@hotmail.com,Chad,Brown,2617 Castro Circle Suite 123,Tammytown,South Carolina,South Atlantic,2002-12-24 00:00:00,Male
988,aarontorres@hotmail.com,Melissa,Kerr,0880 John Glens,Lake Susan,Georgia,South Atlantic,1987-01-19 00:00:00,Female
989,nflores@gmail.com,Kevin,Riley,678 Luke Keys,Dannychester,Rhode Island,New England,1977-03-11 00:00:00,Male
990,audrey50@jones-andrade.org,Victoria,Green,5820 Danielle Curve,West Brendamouth,Maryland,South Atlantic,1992-09-05 00:00:00,Female
991,jose68@yahoo.com,Katelyn,Bradford,5577 Nicholas Village,East Damonton,South Carolina,South Atlantic,1987-03-16 00:00:00,Female
992,amber18@sullivan.com,James,Kirby,490 Vicki Ridge Suite 627,Mariaview,Florida,South Atlantic,1996-06-04 00:00:00,Male
993,smithsuzanne@hotmail.com,Laura,Kim,08776 Corey Trail Suite 550,South Ashleyville,New Jersey,Middle Atlantic,1998-08-25 00:00:00,Female
994,harrisstephanie@lee.com,Omar,Lane,22715 Teresa Meadow,Mitchellmouth,Washington,Pacific,1973-10-16 00:00:00,Male
995,evansmichael@gmail.com,Nicholas,Long,479 Jennifer Pines,Amandaview,Arkansas,West South Central,1987-04-03 00:00:00,Male
996,mcastaneda@hotmail.com,Holly,Mora,0127 Keith Common Suite 601,Johnsonfort,Indiana,East North Central,1962-09-14 00:00:00,Female
997,gregory92@harper.com,Christine,Reese,459 Garrett Crossroad,Joshuahaven,Vermont,New England,1986-02-08 00:00:00,Female
998,bbaker@rogers.net,Erica,Galloway,125 Dana Streets,Coreyview,Pennsylvania,Middle Atlantic,1962-08-14 00:00:00,Female
999,jennifer85@miles-gray.biz,Nicole,Newton,3229 James Dale,South Mariestad,Washington,Pacific,1994-08-10 00:00:00,Female
1000,jordanjessica@romero-herring.com,Kathryn,Singh,69909 Jamie Crossroad Apt. 668,Garzamouth,Ohio,East North Central,1994-10-01 00:00:00,Female
